distance,id,runner_key,total_elevation_gain,sport_type,start_date_local,kudos_count,average_speed,created_at,name,moving_time,elapsed_time,type,start_date,timezone,athlete_count
11204.2,5723558045,5,162.4,Run,2021-08-01T18:44:05Z,0,2.926,2025-02-04 16:00:29.402917+00:00,Evening Run,3829,3839,Run,2021-08-01T16:44:05Z,(GMT+01:00) Europe/Rome,1
5806.8,5709846347,5,560.5,Run,2021-07-28T17:16:52Z,1,1.135,2025-02-04 16:00:29.402917+00:00,Afternoon Run,5116,5279,Run,2021-07-28T15:16:52Z,(GMT+01:00) Europe/Rome,1
10011.5,5696771094,5,0.0,Run,2021-07-27T18:55:28Z,0,2.778,2025-02-04 16:00:29.402917+00:00,Evening Run,3604,3623,Run,2021-07-27T16:55:28Z,(GMT+01:00) Europe/Rome,1
4970.3,5680057611,5,135.4,Run,2021-07-24T17:15:57Z,0,2.316,2025-02-04 16:00:29.402917+00:00,Afternoon Run,2146,2316,Run,2021-07-24T15:15:57Z,(GMT+01:00) Europe/Rome,1
64.7,5680056634,5,0.0,Run,2021-07-24T17:14:16Z,0,1.407,2025-02-04 16:00:29.402917+00:00,Afternoon Run,46,46,Run,2021-07-24T15:14:16Z,(GMT+01:00) Europe/Rome,1
6239.6,5675386602,5,509.3,Run,2021-07-23T18:43:20Z,0,1.77,2025-02-04 16:00:29.402917+00:00,Evening Run,3526,3840,Run,2021-07-23T16:43:20Z,(GMT+01:00) Europe/Rome,1
3382.1,5587346567,5,512.3,Run,2021-07-06T18:41:58Z,2,0.79,2025-02-04 16:00:29.402917+00:00,Evening Run,4279,4590,Run,2021-07-06T16:41:58Z,(GMT+01:00) Europe/Rome,1
7081.7,5569833935,5,12.2,Run,2021-07-03T19:00:23Z,1,1.964,2025-02-04 16:00:29.402917+00:00,Evening Run,3606,3624,Run,2021-07-03T17:00:23Z,(GMT+01:00) Europe/Rome,1
5425.7,5564329503,5,432.6,Run,2021-07-02T18:22:04Z,0,1.242,2025-02-04 16:00:29.402917+00:00,Evening Run,4367,5120,Run,2021-07-02T16:22:04Z,(GMT+01:00) Europe/Rome,1
5481.1,5554670132,5,65.4,Run,2021-06-30T19:17:30Z,0,1.743,2025-02-04 16:00:29.402917+00:00,Evening Run,3145,3290,Run,2021-06-30T17:17:30Z,(GMT+01:00) Europe/Rome,1
8107.7,5554669171,5,638.9,Run,2021-06-30T17:37:50Z,1,1.622,2025-02-04 16:00:29.402917+00:00,Afternoon Run,5000,5525,Run,2021-06-30T15:37:50Z,(GMT+01:00) Europe/Rome,1
4273.1,5549358499,5,580.6,Run,2021-06-29T17:48:00Z,1,0.854,2025-02-04 16:00:29.402917+00:00,Afternoon Run,5002,5631,Run,2021-06-29T15:48:00Z,(GMT+01:00) Europe/Rome,2
6351.1,5546888983,5,94.2,Run,2021-06-28T12:00:29Z,1,1.45,2025-02-04 16:00:29.402917+00:00,Lunch Run,4380,6208,Run,2021-06-28T10:00:29Z,(GMT+01:00) Europe/Rome,2
2887.7,5546888418,5,212.0,Run,2021-06-28T11:01:47Z,0,1.078,2025-02-04 16:00:29.402917+00:00,Lunch Run,2680,2859,Run,2021-06-28T09:01:47Z,(GMT+01:00) Europe/Rome,2
12.9,5546887667,5,0.0,Run,2021-06-28T10:59:10Z,0,0.86,2025-02-04 16:00:29.402917+00:00,Morning Run,15,132,Run,2021-06-28T08:59:10Z,(GMT+01:00) Europe/Rome,1
8796.0,5534088989,5,0.0,Run,2021-06-26T19:57:31Z,0,3.663,2025-02-04 16:00:29.402917+00:00,Lungomare accaldato,2401,2444,Run,2021-06-26T17:57:31Z,(GMT+01:00) Europe/Rome,1
7128.6,5507484618,5,107.9,Run,2021-06-21T19:40:50Z,0,2.653,2025-02-04 16:00:29.402917+00:00,Flex coi Bro,2687,2790,Run,2021-06-21T17:40:50Z,(GMT+01:00) Europe/Rome,1
1866.5,5503308884,5,0.0,Run,2021-06-20T21:33:37Z,2,1.402,2025-02-04 16:00:29.402917+00:00,Night Run,1331,1679,Run,2021-06-20T19:33:37Z,(GMT+01:00) Europe/Rome,1
1974.1,5503308453,5,261.0,Run,2021-06-20T20:38:26Z,0,1.084,2025-02-04 16:00:29.402917+00:00,Evening Run,1821,1894,Run,2021-06-20T18:38:26Z,(GMT+01:00) Europe/Rome,1
633.3,5503307990,5,11.2,Run,2021-06-20T17:38:14Z,0,1.193,2025-02-04 16:00:29.402917+00:00,Afternoon Run,531,538,Run,2021-06-20T15:38:14Z,(GMT+01:00) Europe/Rome,1
17932.5,5486605618,5,749.8,Run,2021-06-17T17:54:09Z,0,2.048,2025-02-04 16:00:29.402917+00:00,Giretto concettuale preparatorio ad uno studio intenso pre-esame,8757,9050,Run,2021-06-17T15:54:09Z,(GMT+01:00) Europe/Rome,1
757.4,5458746730,5,17.0,Hike,2021-06-12T17:13:42Z,0,0.562,2025-02-04 16:00:29.402917+00:00,Cascate nascoste pseudo canyon clamoroso,1348,1479,Hike,2021-06-12T15:13:42Z,(GMT+01:00) Europe/Rome,1
15476.8,5452056195,5,580.5,Hike,2021-06-11T12:16:40Z,0,1.473,2025-02-04 16:00:29.402917+00:00,Escursione dell'ora di pranzo,10510,14347,Hike,2021-06-11T10:16:40Z,(GMT+01:00) Europe/Rome,1
3748.3,5439571312,5,512.3,Run,2021-06-09T10:39:53Z,3,1.393,2025-02-04 16:00:29.402917+00:00,Attrazione o volontà? (Allegate le foto della cima),2690,2895,Run,2021-06-09T08:39:53Z,(GMT+01:00) Europe/Rome,1
3953.5,5431917234,5,490.4,Run,2021-06-07T18:34:29Z,0,0.898,2025-02-04 16:00:29.402917+00:00,Swag in chilling,4403,4566,Run,2021-06-07T16:34:29Z,(GMT+01:00) Europe/Rome,1
7163.2,5421640312,5,27.7,Run,2021-06-05T11:32:34Z,2,3.371,2025-02-04 16:00:29.402917+00:00,Assistenza tecnologica attivata,2125,2200,Run,2021-06-05T09:32:34Z,(GMT+01:00) Europe/Rome,1
1002.6,5410759857,5,512.5,Run,2021-06-04T10:31:32Z,2,1.784,2025-02-04 16:00:29.402917+00:00,Castità e refrigerio,562,1683,Run,2021-06-04T08:31:32Z,(GMT+01:00) Europe/Rome,1
996.8,5277393576,5,475.7,Run,2021-05-11T11:08:01Z,3,1.863,2025-02-04 16:00:29.402917+00:00,Annichilimento gastrocnemio destro e lesione soleo (3 centimetri),535,1601,Run,2021-05-11T09:08:01Z,(GMT+01:00) Europe/Rome,2
7702.3,5277122331,5,29.1,Run,2021-05-10T19:31:38Z,0,3.498,2025-02-04 16:00:29.402917+00:00,Corsa serale,2202,2215,Run,2021-05-10T17:31:38Z,(GMT+01:00) Europe/Rome,2
14044.8,5241933569,5,461.5,Ride,2021-05-04T17:15:32Z,0,3.275,2025-02-04 16:00:29.402917+00:00,Giro pomeridiano,4289,6687,Ride,2021-05-04T15:15:32Z,(GMT+01:00) Europe/Rome,2
12785.5,5143515721,5,616.4,Hike,2021-04-17T14:06:22Z,0,1.439,2025-02-04 16:00:29.402917+00:00,Afternoon Hike,8888,12219,Hike,2021-04-17T12:06:22Z,(GMT+01:00) Europe/Rome,3
17977.0,5072839929,5,653.6,Ride,2021-04-05T09:50:36Z,0,2.948,2025-02-04 16:00:29.402917+00:00,Morning Ride,6097,11166,Ride,2021-04-05T07:50:36Z,(GMT+01:00) Europe/Rome,2
7595.8,5054193776,5,42.0,Run,2021-04-02T12:06:15Z,0,4.16,2025-02-04 16:00:29.402917+00:00,Polimerizzazione osseo-muscolarep,1826,1838,Run,2021-04-02T10:06:15Z,(GMT+01:00) Europe/Rome,1
17180.9,5048857476,5,714.7,Ride,2021-04-01T09:35:06Z,0,2.8,2025-02-04 16:00:29.402917+00:00,Morning Ride,6137,13509,Ride,2021-04-01T07:35:06Z,(GMT+01:00) Europe/Rome,3
4354.7,5042087071,5,548.0,Walk,2021-03-31T09:12:20Z,1,1.068,2025-02-04 16:00:29.402917+00:00,Frittura mista di pesce,4076,4887,Walk,2021-03-31T07:12:20Z,(GMT+01:00) Europe/Rome,1
5402.5,4996094200,5,596.9,Hike,2021-03-21T15:20:49Z,0,1.06,2025-02-04 16:00:29.402917+00:00,Afternoon Hike,5095,6062,Hike,2021-03-21T14:20:49Z,(GMT+01:00) Europe/Rome,2
7603.4,4972475496,5,32.1,Run,2021-03-19T13:07:49Z,0,3.527,2025-02-04 16:00:29.402917+00:00,Afternoon Run,2156,2479,Run,2021-03-19T12:07:49Z,(GMT+01:00) Europe/Rome,2
6829.9,4961509719,5,23.5,Run,2021-03-17T13:03:18Z,0,3.519,2025-02-04 16:00:29.402917+00:00,Afternoon Run,1941,2275,Run,2021-03-17T12:03:18Z,(GMT+01:00) Europe/Rome,2
13608.4,4945590569,5,854.1,Hike,2021-03-14T09:30:45Z,1,1.378,2025-02-04 16:00:29.402917+00:00,Morning Hike,9875,10840,Hike,2021-03-14T08:30:45Z,(GMT+01:00) Europe/Rome,3
3391.7,4929297217,5,257.9,Run,2021-03-11T14:27:17Z,2,0.918,2025-02-04 16:00:29.402917+00:00,Goliardia aguzza,3695,5346,Run,2021-03-11T13:27:17Z,(GMT+01:00) Europe/Rome,1
8236.6,4923333168,5,41.3,Run,2021-03-10T13:03:27Z,1,3.274,2025-02-04 16:00:29.402917+00:00,Afternoon Run,2516,2544,Run,2021-03-10T12:03:27Z,(GMT+01:00) Europe/Rome,2
3409.0,5415478813,5,8.1,Run,2021-03-08T18:23:35Z,0,2.962,2025-02-04 16:00:29.402917+00:00,Evening Run,1151,1151,Run,2021-03-08T17:23:35Z,(GMT+01:00) Europe/Rome,1
6233.3,4894967297,5,772.2,Hike,2021-03-05T14:11:49Z,0,1.075,2025-02-04 16:00:29.402917+00:00,Afternoon Hike,5799,9091,Hike,2021-03-05T13:11:49Z,(GMT+01:00) Europe/Rome,2
6524.5,4882699504,5,26.1,Run,2021-03-03T13:01:21Z,1,3.14,2025-02-04 16:00:29.402917+00:00,Afternoon Run,2078,2115,Run,2021-03-03T12:01:21Z,(GMT+01:00) Europe/Rome,2
9028.9,4871640130,5,51.3,Run,2021-03-01T12:38:55Z,1,3.185,2025-02-04 16:00:29.402917+00:00,Lunch Run,2835,3015,Run,2021-03-01T11:38:55Z,(GMT+01:00) Europe/Rome,2
1551.6,13540623121,5,2.0,Run,2025-02-04T17:48:46Z,0,2.432,2025-02-04 20:17:56.793672+00:00,Pre gymmata,638,638,Run,2025-02-04T16:48:46Z,(GMT+01:00) Europe/Rome,1
6562.4,13562930348,5,94.0,Run,2025-02-07T11:18:15Z,9,3.152,2025-02-09 10:09:24.491467+00:00,Lunch Run,2082,2129,Run,2025-02-07T10:18:15Z,(GMT+01:00) Europe/Rome,1
7272.3,13585016362,5,25.0,Run,2025-02-09T18:38:03Z,4,3.333,2025-02-09 19:56:49.505936+00:00,Evening Run,2182,2188,Run,2025-02-09T17:38:03Z,(GMT+01:00) Europe/Rome,1
14346.9,13739404630,5,246.3,Run,2025-02-27T08:23:05Z,14,2.89,2025-03-02 08:32:36.854565+00:00,Morning Run,4964,5065,Run,2025-02-27T07:23:05Z,(GMT+01:00) Europe/Rome,2
7789.8,13686105063,5,43.0,Run,2025-02-21T12:14:49Z,10,2.873,2025-03-02 08:32:36.854565+00:00,Lunch Run,2711,2726,Run,2025-02-21T11:14:49Z,(GMT+01:00) Europe/Rome,2
22688.4,13669329539,5,740.0,TrailRun,2025-02-19T11:35:20Z,17,2.363,2025-03-02 08:32:36.854565+00:00,Lunch Trail Run,9600,9649,Run,2025-02-19T10:35:20Z,(GMT+01:00) Europe/Rome,2
4196.9,13650341502,5,14.0,Run,2025-02-17T12:42:29Z,8,2.945,2025-03-02 08:32:36.854565+00:00,Lunch Run,1425,1425,Run,2025-02-17T11:42:29Z,(GMT+01:00) Europe/Rome,1
4629.8,13645158765,5,559.0,Hike,2025-02-16T10:56:41Z,13,0.813,2025-03-02 08:32:36.854565+00:00,Morning Hike,5695,6837,Hike,2025-02-16T09:56:41Z,(GMT+01:00) Europe/Rome,2
45740.5,13624910097,5,627.0,Run,2025-02-13T12:51:19Z,20,2.683,2025-03-02 08:32:36.854565+00:00,Laurea a modo mio 🎓,17047,19333,Run,2025-02-13T11:51:19Z,(GMT+01:00) Europe/Rome,2
4000.7,13600467936,5,10.0,Run,2025-02-11T17:07:02Z,12,3.104,2025-03-02 08:32:36.854565+00:00,Afternoon Run,1289,1310,Run,2025-02-11T16:07:02Z,(GMT+01:00) Europe/Rome,1
